Classification	Tweet	id
	Coronavirus: what are your sick pay obligations if your staff self-isolate? https://t.co/boQxz4yWLv #coronavirusuk #CoronavirusOutbreak #SelfIsolation https://t.co/I3P9iM77aT	1234892288951758849
	yes, i did just research coronavirus symptoms for 30 minutes.	1237232506979655682
	@3sixrecordings @ManuelStanislao we’ll all be fine. I’ve toured when the swine flu crisis happened in 09. my manager at the time got sick with it &amp; I survived fine, didn’t get sick once. Not worried about coronavirus!	1234258736803459072
	Of course.  Republicans block emergency sick leave bill as coronavirus outbreak spreads across US https://t.co/XsO4uF9syS	1238057700518477824
	Play it safe, it's ok to reschedule your appointment if you need to. If you have been sick or are sick please call to reschedule: 251-410-3600. Thank you. #Coronavirus #FluLikeSymptoms #Covid-19 https://t.co/iKLEW3ENzU	1238076900821602306
	New Article: Coronavirus: Three days more sick pay for self-isolating workers   https://t.co/J2XGDsq6tl   #WorldNews March 4, 2020	1235202700851150848
	Baby like: Sneeze,cough, or breath on me wrong and I’m going back in! #CoronaOutbreak #coronavirus #CVID19 #PissedOff #CDCgov #WHO https://t.co/F8fJiNFmCc	1234711969216815106
	Dear @VP. Asking someone who just got off a plane if they have had a fever is NOT testing for coronavirus.	1234235095034318850
	Apparently, Trump is afraid the media is trying to infect him with covid-19. Just wait until he finds out that most fast food workers making his hamberders don't have sick leave or generally speaking health care benefits.  #COVID19  #TrumpVirus	1237103180510572549
	@realDonaldTrump There’s still confusion about the coronavirus. Did I hear Pence say that the only people who could get tested is people with symptoms? How can you contain it without testing everyone? I thought that it’s possible to have it without having symptoms. They are the biggest threat.	1238885854988374017
	@sarahavrey @miaformore This podcast with @NAChristakis is essential listening as well. This is serious. And even if you’re not likely to get sick there are ethical implications for the greater good of society   https://t.co/AGJs3QPGh4	1238336276614402048
	Prevention There is currently no vaccine to prevent #coronavirus disease °Avoid close contact with people who are sick. °Avoid touching your eyes, nose, and mouth. °Stay home when you are sick. °Cover your cough or sneeze with a tissue, then throw the tissue in the trash. #CDC	1236604981140226054
	Trump screwed the pooch so badly people aren’t taking precautions due to being quarantined. They worry about their job and security. Yesterday I went to the Dr. (not virus related) but now am developing bronchitis a little achy fever. Not worried just pissed. Thx POTUS #Corona	1237803781179539461
	Early symptoms of covid 19 can be gastric problems that are being missed by clinicians... https://t.co/uo9oTG6Nxi	1236769432938086400
	Petition: Include self-employed in statutory sick pay during Coronavirus https://t.co/rpV9y9sjF3	1239179797449846786
	"School closures, isolation of the sick, home quarantines of those who have come into contact with the sick, social distancing, telework and large-gathering cancellations must be implemented BEFORE the spread of the disease in any community reaches 1%." https://t.co/Q6p3MLMdwU	1237460507621085184
	I'm trying to make sense of the corona thing. Right now I don't feel the best, I know I have something, but not too bad. I don't need/want a test, I'm only interested in treating my symptoms as they occur. I understand hygiene and social distancing.	1236272504756453377
	British citizen jailed in Iran reportedly has ‘all the symptoms’ of coronavirus https://t.co/tcgg8YAU9l https://t.co/OXAVy4bfXP	1234578485185785858
	It’s beneath you to snipe at someone, whoever they are, and who may now be facing the fight of her life. Have you considered that she wasn’t showing all the symptoms of #COVID19? Many people ill with cold or flu-like symptoms are being told it’s not necessary to self-isolate. https://t.co/zMe0nT2ifW	1237691143133040641
	Just curious. Any one who has had Coronavirus, what were your symptoms? How fast and how hard did it hit you? How long did it last? What helped you feel better?	1233484352195047426
	J asked me if I had coronavirus. I had to respond, “I don’t know.” I mean I don’t have a fever or cold or anything, but I interact with hundreds to thousands of people each day at work and I don’t know who they are or where they’ve been.	1238159666326024192
	@brandondarby @willchamberlain Brandon you heard of eugenics?  The CCP designed this version of Coronavirus to cleanse their nation of the elderly &amp; sick that are a burden to the state.  Why do you think the CCP has been burning bodies &amp; hasn't allowed anybody in?  An actual pattern  of the dead will emerge.	1234209691137343488
	We must stay calm &amp; not go into panic mode, knowledge is key.  @WHO advises us of our first line of defense is to wash our hands!  If you cough use your elbow or use a tissue &amp; throw it away immediately.  Avoid close contact with anyone that has a fever or cough.  #COVID19 https://t.co/VfadpQqPmi	1234537033005223936
	aub: i mean ye corona outbreak but nothing will happen if we close, don’t come to class if you’re sick   students feeling sick and not coming, professors: yea sorry aub has a pretty fucked up attendance policy for a university. and i can’t post content online. go fuck yourself.	1233523588847763456
	@Marsha34 BTW, my fever came back last night after being gone for nearly a week and a half, and I've had shallow breathing in the evenings for two days. I'm not in danger, but I consider this stronger evidence that I may have coronavirus.	1235212328213164032
	How Many People Will Get Sick From the Coronavirus? Epidemiologists Model Answers - The Wall Street Journal https://t.co/saVdPrVbAD https://t.co/hjPxEGBjMZ	1236505252658110464
	@Paul71 Saw someone making the point about the really bad flu that was around over / after xmas. Same symptoms as covid19. What's the chances it's been around for months. No one was testing for it.	1236981246330392577
	Phew!!! ....have a bit of a cold then but that seems worse than getting the #coronavirus as the only definites with #CV are a temperature and a dry cough! LOL https://t.co/Ss2zTPFDiv	1237039104057098242
	@leeformento @leftbreaks @DrEricDing @NC_Governor @ncdhhs @VP Can not have people just showing up without symptoms to have a test.  It would collapse our system and potentially spread the virus even more.  https://t.co/U3L4psRh9K	1237419894930620417
	Just to ease peoples anxiety about COVID19 is that 82% of people who get it have no to mild symptoms. Also according to the US Surgeon General, 98-99% of people will recover. Know the Facts and let’s stop spreading mass hysteria. Do your part. https://t.co/nmK1fJXgbl	1238942776043040768
	As coronavirus spreads, the people who prepare your food probably don’t have paid sick leave https://t.co/pkG4W9mQbZ	1235630740626272257
	“Also on Saturday, the governor of Connecticut, Ned Lamont, said a New York doctor who commutes to work at Bridgeport Hospital tested positive for the coronavirus. Mr. Lamont said the physician did not show visible symptoms while treating patients...”  https://t.co/1jQJvWCqxf	1236420396381089792
	the other day i was at work n made a joke about how i wasn’t lucky enough to get the coronavirus but now im sick n slightly concerned	1235325531404619781
	@stuff_so I was diagnosed with bronchitis and pink eye at the same time this week. I work in Philly w/1850 students &amp;150 staff.I had a fever, cough,sore throat, sinus block, 2 blood shot &amp; swollen eyes, and yet only tested for flu. Doc laughed off my concerns about coronavirus. Negligent!	1236693511208087552
	Y’all acting like the corona virus is Cabin Fever 😒😒😒	1238564734158475268
	@RealJamesWoods @FBI @CandiCdeBacaD9  Your words are vile and coronavirus didn't make me sick...you did...nasty!	1234933179972124677
	The main point though is the questions asked were regarding if you have a cough or symptoms of corona, contact with other sick people etc. No temperature screen. 3/4	1239290112405581825
	#Coronavirus latest:  - UK reveals plan to tackle outbreak - Expert says 10,000s could die - WHO warns ‘we are in uncharted territory’  Follow our live updates:  https://t.co/s0hFOM6JfY	1234759444266934272
	@paulsperry_ Asian doctors are indicating that #COVID19 patients are suffering from #Hypokalemia (low Potassium), which creates many of the same symptms of the disease, including shortness of breath. @Surgeon_General @nytimes @WhiteHouse  https://t.co/NtjE1yBiAN	1237068555235065856
	Weird. That looks like partisanship to me. Does coronavirus know? https://t.co/u5wm7v1WaY	1237816449185353728
	@TomOswald1966 @wsbtv Hey Tom. We do dozens and dozens of flu stories every season. Some days multiple stories. Here's just a few recent links. https://t.co/WTsUtQXX54 https://t.co/U9VBawkzr9 https://t.co/UIeiMyiQSl https://t.co/vXIHtZaHlp https://t.co/Kkv2A7vwgn	1237315779412049921
	#DontListen2FoxNews At this point all the WH does is lie abt how the #coronavirus is spreading, how many ppl r sick, how many have died, etc. &amp; #FoxNews a.k.a Fake News is nothing more than a misinformation factory 4 Trump  https://t.co/WKFlD7AZSu	1236752731290980359
	Spotty Sick Leave Policies Limit Options for Avoiding Virus https://t.co/XS80R0OziZ https://t.co/MCDQqDa2mQ	1237308040002646018
	Coronavirus: Evidence that some people are a bit thick as owners of Corona report £132m loss following outbreak | The Independent https://t.co/lUm3cMfojY	1233376148312248320
	Even better, @realDonaldTrump is denying the #CoronaVirus is a big deal...   https://t.co/pBZawBUa1g https://t.co/TRLCayGOXS	1235642263193018368
